0;0
0.1;0
0.2;0
0.3;0
0.4;0
0.5;0
0.6;0
0.7;0
0.8;0
0.9;0
1;0
1.1;0
1.2;0
1.3;0
1.4;0
1.5;0
1.6;0
1.67067;2.93255e-05
1.70714;9.28641e-05
1.72893;0.000171065
1.74096;0.000259042
1.75787;0.000342131
1.76012;0.000439883
1.77214;0.000527859
1.77439;0.000625611
1.78152;0.000718475
1.78866;0.000811339
1.7958;0.000904203
1.79804;0.00100196
1.80029;0.00109971
1.80743;0.00119257
1.80479;0.00129521
1.81193;0.00138807
1.81417;0.00148583
1.81642;0.00158358
1.81867;0.00168133
1.82581;0.00177419
1.82317;0.00187683
1.82542;0.00197458
1.83255;0.00206745
1.82991;0.00217009
1.83705;0.00226295
1.83441;0.00236559
1.83666;0.00246334
1.83891;0.00256109
1.84115;0.00265885
1.83851;0.00276149
1.84565;0.00285435
1.84301;0.00295699
1.84526;0.00305474
1.85239;0.00314761
