0;0
0.0657869;3.42131e-05
0.0924731;0.000107527
0.109384;0.000190616
0.121408;0.000278592
0.133431;0.000366569
0.140567;0.000459433
0.147703;0.000552297
0.154839;0.000645161
0.157087;0.000742913
0.164223;0.000835777
0.166471;0.000933529
0.168719;0.00103128
0.175855;0.00112414
0.178104;0.0012219
0.185239;0.00131476
0.1826;0.0014174
0.189736;0.00151026
0.187097;0.0016129
0.194233;0.00170577
0.191593;0.00180841
0.193842;0.00190616
0.191202;0.0020088
0.193451;0.00210655
0.195699;0.0022043
0.202835;0.00229717
0.205083;0.00239492
0.202444;0.00249756
0.20958;0.00259042
0.20694;0.00269306
0.214076;0.00278592
0.211437;0.00288856
0.213685;0.00298631
0.211046;0.00308895
0.213294;0.00318671
0.215543;0.00328446
0.217791;0.00338221
0.215152;0.00348485
0.2174;0.0035826
0.219648;0.00368035
0.221896;0.0037781
0.224145;0.00387586
0.221505;0.00397849
0.228641;0.00407136
0.226002;0.004174
0.22825;0.00427175
0.225611;0.00437439
0.227859;0.00447214
0.22522;0.00457478
0.227468;0.00467253
0.234604;0.0047654
