0;0
0.1;0
0.2;0
0.3;0
0.395112;4.88759e-06
0.456012;4.39883e-05
0.497361;0.000102639
0.519159;0.000180841
0.53607;0.00026393
0.548094;0.000351906
0.560117;0.000439883
0.562366;0.000537634
0.574389;0.000625611
0.581525;0.000718475
0.583773;0.000816227
0.590909;0.000909091
0.58827;0.00101173
0.595406;0.00110459
0.592766;0.00120723
0.599902;0.0013001
0.602151;0.00139785
0.604399;0.0014956
0.606647;0.00159335
0.608895;0.0016911
0.611144;0.00178886
0.613392;0.00188661
0.620528;0.00197947
0.617889;0.00208211
0.620137;0.00217986
0.617498;0.0022825
0.624633;0.00237537
0.621994;0.00247801
0.62913;0.00257087
0.626491;0.00267351
0.628739;0.00277126
0.6261;0.0028739
0.628348;0.00297165
0.630596;0.0030694
0.632845;0.00316716
0.635093;0.00326491
0.632454;0.00336755
0.634702;0.0034653
0.63695;0.00356305
0.639198;0.0036608
0.636559;0.00376344
0.638807;0.00386119
0.636168;0.00396383
0.643304;0.0040567
0.640665;0.00415934
0.642913;0.00425709
0.645161;0.00435484
