0;0
0.0195503;0.000733138
0.0439883;0.00146628
0.0733138;0.00215054
0.102639;0.0028348
0.131965;0.00351906
0.16129;0.00420332
0.195503;0.00483871
0.229717;0.0054741
0.268817;0.00606061
0.307918;0.00669599
0.356794;0.00718475
0.410557;0.00762463
0.474096;0.00796676
0.542522;0.00826002
0.625611;0.00840665
0.713587;0.0085044
0.806452;0.00855327
0.904203;0.00855327
0.997067;0.00860215
1.09482;0.00865103
1.19257;0.00865103
1.29032;0.00865103
1.38807;0.00865103
1.48583;0.00865103
1.57869;0.0086999
1.67644;0.0086999
1.76931;0.00879765
1.87195;0.0086999
1.9697;0.00874878
2.06256;0.00874878
2.1652;0.00874878
2.25318;0.00884653
2.35582;0.00879765
2.45357;0.00879765
2.55132;0.00879765
2.64907;0.00879765
2.74194;0.00884653
2.83969;0.00884653
2.93744;0.00884653
3.03519;0.00884653
3.13294;0.00889541
3.23069;0.00884653
3.32845;0.00884653
3.42131;0.00894428
3.51906;0.00894428
3.61681;0.00889541
3.71457;0.00894428
3.80743;0.00899316
3.91007;0.00894428
4.00782;0.00894428
4.10068;0.00899316
